creative_data_id,attention_data_completed
2493501,90.9091
1869569,87.5
2108314,94.9745
1881962,100.0
2143132,83.5979
1926320,74.359
2054514,96.9529
2585606,94.975
2238412,58.0743
2594219,86.4623
2232857,85.1852
1774681,86.9565
2277462,74.5972
2639385,100.0
1748416,40.0
1751773,28.254
2537798,89.9288
2286064,27.2727
1970126,50.0
2515180,63.9712
2325138,72.4138
2244444,62.4561
2369621,90.0285
1893482,80.0
1839655,95.7364
1996024,96.2963
2402893,93.5185
2130880,94.9752
2634969,98.3733
2535319,8.7367
2420472,56.9798
1804710,100.0
2388822,61.1631
1730727,50.0
2025714,45.9459
1847793,26.6667
1891900,89.4779
2532215,9.429
2194908,94.9746
1984869,35.2751
2219350,83.5165
1919797,66.4052
2337852,78.5714
1876454,7.0122
2108213,88.8889
2594573,16.5948
2116602,96.0
2478451,4.6541
2250363,86.194
2080852,81.5557
2031106,20.0
1879123,52.5253
2625307,84.4311
2374256,8.6957
2344043,98.9583
2017475,40.0
1938895,81.5789
1828368,98.3333
2643272,81.9206
2169395,94.9752
2558580,90.6863
1803120,31.0997
2551006,87.3118
1815523,85.4839
2473602,63.6134
1864655,9.9225
1929088,87.4476
2070083,26.6667
1720851,45.4545
2320415,71.4286
2398335,36.3036
2373458,100.0
2109500,92.6224
2096869,7.9295
1768581,74.3098
2399268,62.7266
1786467,92.4528
1686934,94.9745
1701244,60.066
2005277,80.7692
2482281,66.8919
2293148,70.0
2301205,67.3367
2465264,95.2518
2549976,16.6667
2337280,72.7475
2293107,94.8529
1815594,100.0
2420247,25.593
1757275,85.738
1747751,14.2857
2399325,37.1324
2101241,100.0
2023384,16.6667
2405966,64.2857
2389529,65.2778
2509205,84.7625
2609899,55.0
2192110,85.9649
2488287,82.5
2508759,25.9597
1749351,78.9474
2286219,55.5556
2348630,75.4263
2605780,74.7191
2067270,85.9649
1732994,41.3043
2194616,94.9755
1989333,61.8182
2565303,92.1579
2467235,17.7419
2582804,73.7527
2487063,91.293
2272234,50.0
2062259,74.9304
1957299,88.2353
1849435,11.195
2649144,41.6718
2226043,95.7494
1691382,75.6408
2493324,83.8091
2031347,81.0924
1721972,37.4558
2252635,25.0
1821172,45.122
1832820,46.5753
1831331,73.4035
1697219,54.7486
2279395,85.3608
1831303,87.9433
2220638,71.2516
2231306,72.8261
2522931,96.4286
1768980,63.7226
2096845,94.9745
1994961,89.7436
1881694,89.4737
2589561,10.1563
1779663,18.7817
2513122,71.9656
2463701,93.3333
1817044,73.7374
2111486,80.6691
1707334,67.6923
2378999,15.31
1677939,95.9836
2388875,80.9811
2011802,8.5457
2556303,79.9687
1726898,73.5294
2398346,12.9032
1968427,74.0741
2164134,96.732
2090957,93.75
2385956,90.9091
2459450,83.2142
2653323,66.6667
2352798,76.9014
1932018,96.3411
1982778,20.0
2490904,24.3163
2000324,46.818
2589257,14.2857
1801095,60.4651
2627128,79.9681
1681297,38.75
1966480,82.3529
2597528,91.7701
2494347,63.6364
2541239,17.6056
2145078,69.8565
2164546,95.1102
2217707,84.2105
2036615,58.42
2530947,55.6202
2596259,94.975
2389869,71.769
2122149,5.2632
2020516,40.0
1777186,86.2319
2652329,96.5373
2167577,94.974
2072574,22.3214
2398873,64.5015
2008514,77.4194
2192371,78.4964
2006524,80.5
1758652,63.4831
2280210,50.9091
2607261,83.1325
2607508,55.6527
2146549,96.1538
2335953,90.4753
1697892,100.0
2171024,94.9762
2098051,63.535
1764992,98.6193
1677041,100.0
2087729,75.9777
2486903,86.9565
1781739,95.5224
2240605,69.1244
2483510,66.6667
1754174,94.1771
2397865,14.5299
2606808,47.9245
1735539,38.4615
1682288,84.0959
2363456,94.2184
1809403,93.7046
2565455,49.8294
2174035,94.9751
2286052,46.6135
1890118,66.6667
2545180,38.5522
1694536,79.4872
2239200,84.8101
1713345,52.8022
2615846,94.9753
1698283,89.9821
2059734,80.0
2230669,42.8571
2621765,66.6667
2385286,93.7255
1865019,80.0
2589760,51.7544
1880896,14.2857
2347249,50.9434
2407148,14.2857
1704642,68.768
2116409,71.4286
2043573,100.0
1834895,87.2054
1695579,78.5714
2591633,63.3489
2157897,65.0
1773947,17.3913
1903907,97.1481
2352946,89.2473
2042346,95.098
2043158,100.0
2342456,100.0
2339494,17.4204
2475312,95.501
2379759,59.3909
2528182,84.8101
1845297,93.4132
2657104,23.2194
1839204,47.619
1738031,54.0084
2121397,100.0
2641783,86.9565
2330960,84.8799
2240815,35.7143
2341576,97.1429
1837952,45.614
2586534,72.2545
1926811,92.9936
1885073,78.2609
1718415,79.2837
1723373,62.0872
1702712,10.0
1914551,79.3103
1861833,83.5525
1976203,71.8401
2391160,73.494
2130008,77.5862
2366383,32.7536
2201419,61.9014
2173241,45.8882
2340389,91.6912
1949202,81.8182
2061475,70.5882
1855138,64.497
2108211,80.0
2474909,94.9752
1899278,87.5
1840401,81.8182
2238917,86.2222
2167031,88.6606
2272868,88.1818
1802602,22.6848
2341822,100.0
2531257,98.2301
2379623,72.7273
2339509,15.6716
2243058,21.5836
2544220,94.9755
2554222,86.4979
2407313,30.9385
2337175,93.3333
2603644,84.0
1989888,88.5246
1983220,48.766
1861366,61.2551
1718452,70.0
2046299,95.2381
2075348,70.9677
2478439,58.046
2351323,58.75
2013920,62.5
1839614,90.0
2129817,38.8889
2328959,79.4118
2075105,70.1754
1756268,94.6886
2161858,37.9747
2339800,100.0
1986834,20.6564
2487230,11.7347
2190948,92.8571
2354233,14.915
2362057,94.3662
2523114,35.5472
2286964,67.5203
2420339,95.9264
1849458,100.0
2247461,84.6154
2301099,64.4602
1753823,20.0
2230215,100.0
2641672,58.6734
1759553,7.3887
2047232,22.8179
1776064,82.1645
1834203,21.4286
1785814,49.0909
1971732,40.3738
2510243,88.716
1823487,68.75
1786214,90.25
2072458,84.6154
2470903,25.0
1970271,7.0513
2157982,68.0
1913748,79.2683
2255721,25.641
2220064,29.6296
1921410,83.3333
1719604,6.1103
1675688,97.0464
2398900,97.4585
2400594,36.7733
1719813,83.2915
1831811,67.8571
1949109,88.9798
1698536,51.2397
1838298,100.0
2583106,86.8001
2572370,50.0
2407203,95.0914
2221589,94.9053
2108208,87.5
2380020,91.9109
1907175,66.4234
2393242,94.7785
2201818,93.75
1692172,97.7578
2532289,21.8196
1904650,82.3529
2045281,84.0559
2360436,91.68
1673166,71.4286
1850448,85.0136
2247381,49.2343
1761704,78.4436
2366071,38.7387
1769108,100.0
2201568,18.9432
2407336,59.2369
2355300,84.6154
2126118,60.1872
2257377,36.2745
1974897,77.7778
1828886,86.1111
1741963,76.7123
2652232,56.25
2525667,45.9515
1995935,66.0661
2287864,71.3916
2610483,16.6667
2245221,78.2963
1942578,10.5263
2528327,77.709
2129412,87.0166
1946363,80.0
2145890,100.0
2497203,94.9757
2563533,45.0237
2329755,65.1163
1854032,38.5321
2076566,32.4444
2367795,93.1034
2068867,84.2909
1677055,94.5946
2525678,100.0
2246150,96.3836
2232695,81.7474
2572479,91.6905
2418708,94.9753
1701696,41.8563
2008567,83.624
2399522,64.7059
1803339,20.0
2394537,80.0
2076766,46.0317
2172694,82.587
2596200,94.9748
2456640,15.8552
2255051,80.5182
2067749,69.5076
2497615,85.7143
1783930,91.1717
2110010,90.0725
1829138,31.6327
1786207,71.5596
2383544,50.0
1926810,83.6601
1867835,71.4286
1890034,51.2987
1984168,56.6667
1990388,48.5294
2554345,57.164
2024631,37.5893
2164088,7.0922
2057708,62.5
1822859,93.8359
1941418,96.875
2509823,62.7907
1977860,90.0662
1752120,100.0
1710070,7.9365
2185578,100.0
2401183,89.6552
2208812,7.6695
2013814,58.1749
2497491,34.6467
1978634,45.4212
1726409,27.0725
1738124,12.4172
1772338,82.6312
1737604,76.5625
1696767,82.3171
2537373,36.3636
1737550,24.961
2467744,91.4457
2481065,80.3191
2292087,100.0
2379159,81.6984
1742166,33.492
1912668,81.1295
2017648,89.0484
1733006,78.7234
1924068,86.8165
2217875,80.6122
2354696,83.3333
2565146,94.9758
2518647,78.7749
1969532,90.3061
1700989,66.6667
2544628,72.8814
2153136,84.8485
2236287,59.5745
1832231,77.1186
1918393,93.75
2524431,24.2821
1980790,73.3333
2581751,100.0
2108326,94.9745
2240566,9.5455
2555541,96.1538
2355378,100.0
1830775,42.8571
2602199,60.0
2056846,83.3333
2379138,95.4545
1841393,95.0061
1864629,37.5
2395330,70.5882
2407740,20.8296
2347917,38.6364
1692622,17.3913
2001076,19.4894
1982844,92.0
1816954,45.7143
1893509,6.4516
1788589,95.9459
1764312,64.2857
1804430,59.375
1813468,89.6552
2558524,94.9755
2337198,90.625
2589697,45.2991
1968037,94.9755
2307440,96.9388
2103401,59.4568
2303558,71.1111
2054462,81.8182
1985293,73.2167
2503062,95.6853
2625359,69.6115
2147511,6.8007
2383447,92.5926
1981046,100.0
2156295,11.1111
1895861,21.1538
1871134,69.7517
1975896,17.5912
2633058,56.4103
2320501,97.7051
2510684,97.2036
2373539,82.9063
2143982,44.4444
2234881,90.4762
2144381,88.6999
1786434,9.0909
1771447,96.0
1873121,95.6522
1844096,50.7463
1752791,79.8387
2397651,20.9905
2008004,33.3333
1697003,90.9682
2011515,55.414
2647321,93.3333
2510352,88.8889
2086885,85.7155
2013459,71.4526
2336595,67.0881
1778154,84.6591
1969784,9.8592
2646699,94.1176
2466306,57.0809
2101529,86.8852
2031098,13.0631
2534460,94.9757
2418148,94.975
2546831,62.5185
1739743,21.5795
2011130,67.8453
2388840,9.0
1974601,100.0
2187579,86.6667
2195624,24.2574
2254482,85.2865
2594378,61.3833
2232535,97.2222
1856956,76.0435
2515557,96.1538
1685770,26.879
2610633,90.3082
2519930,86.6667
1941705,68.75
2555624,92.979
2227480,69.8276
2494394,88.575
1691398,78.5714
1678492,95.579
1751989,47.9744
2383724,96.7423
2597593,5.9646
1746363,64.7382
2313239,88.8889
2003630,87.8754
2119764,87.1345
2596908,44.4933
2064401,45.2567
2252019,80.1047
1767846,64.2857
1719585,88.6364
2201217,71.5434
2141338,100.0
2073839,77.3485
1721958,97.0874
2152031,87.9747
2164207,75.0
2467782,95.7794
1828347,100.0
2624571,69.0456
1914302,79.7633
1903679,100.0
2129464,94.9751
2337529,96.875
1713041,96.3115
1786548,10.2902
1768125,95.6362
2132503,89.8646
2296120,94.9749
2131506,96.9632
2358316,87.5
2389966,72.0865
2577810,57.8947
2056874,100.0
2096727,94.9745
1820681,90.8751
2379265,54.2857
2117270,88.2664
2357457,82.6637
2218319,79.0187
2594225,92.2588
1822258,50.0
2331619,25.2774
1707024,83.3333
2395318,93.8235
1718247,87.5
2480537,61.6309
2359242,87.8049
2305021,97.1429
1714580,89.5522
1696233,79.5103
2051951,67.6991
1937777,32.8308
2325972,85.7143
2055994,87.5
2231000,59.6154
1916700,62.5
2414418,91.7355
2625348,34.751
2276013,62.2426
1896433,14.2857
1841299,49.0534
2098168,58.156
2361763,19.9549
1755269,81.3953
1734097,87.7483
1862792,100.0
1958526,63.4043
2147623,81.5029
2096728,94.9745
1800335,90.7453
2397746,6.9767
2211157,61.131
2236509,71.4286
2547174,95.2381
2522928,91.7647
1964763,75.7895
1878365,93.6255
1735648,95.0
2133675,71.7489
2325063,94.3662
1754200,97.1831
2210746,86.478
1838986,64.8276
2565188,91.404
2185329,63.7184
2196811,14.4828
2463829,93.5079
2549583,76.7442
2058707,77.2926
1975746,65.3061
2202118,73.8255
1830080,91.5254
2622659,64.574
2374708,85.7143
2150826,98.0456
1753643,78.4314
1782396,32.1429
2581202,48.0198
1735704,63.2997
2039110,83.871
1736738,67.1679
1689962,100.0
1922602,14.6309
1915864,97.8358
1992615,73.3333
1985574,93.0492
1897804,88.4615
1978036,83.2341
2104665,40.0
1702228,73.6842
1958513,83.4544
1848041,89.8734
2394207,95.6522
2651758,69.0166
1823900,48.3586
2111317,82.1429
2355067,37.3134
2381240,33.3333
1846227,54.2408
1871678,100.0
1804364,100.0
1910576,57.1429
1773144,69.7048
1808090,81.6901
2624124,97.4775
1958925,92.5926
2028537,77.7778
2087785,80.9524
1759126,25.8065
2401158,77.0701
2388814,63.6177
2101984,94.9153
2514318,80.5195
2261155,77.2049
2397045,33.6076
2506514,100.0
1786494,52.7132
1740539,20.978
1770586,83.871
2173977,94.4574
1683733,23.68
1858808,35.7143
1697522,17.5325
2387624,96.5517
2556381,87.8788
2137776,12.0943
2363386,68.9655
2163387,25.7403
2515019,95.9941
2374119,90.604
2595824,92.6905
1696898,96.2209
2573014,94.9752
2322201,95.3216
1821311,93.1958
2188419,63.1579
2275991,15.6863
2393703,61.5385
2065909,72.4218
2146468,65.8818
1800482,26.9231
1852117,43.7018
2285552,66.6667
1691432,63.5818
1881335,24.7163
2419037,88.8889
1832392,80.0
2528523,75.9259
1699441,96.5517
1947313,77.3386
2052515,54.3554
2407542,50.3226
2087410,90.0
1888581,91.1111
2128747,89.5105
1723479,75.0
2481103,98.1308
1779620,79.5918
2346133,33.3333
2377805,90.8571
1983918,93.7662
1737452,81.2447
1680396,93.7063
2011891,13.0435
2523895,6.6667
2496113,51.2428
1916033,90.5579
1705566,96.2766
2382073,13.4015
2382760,99.2674
1705865,63.4021
2610684,48.6486
2293518,81.3953
1686980,75.6098
1972478,69.3092
2251470,90.146
2298487,32.5792
1745909,76.1628
1834407,60.1298
2573254,94.9752
2497785,36.7287
2589831,64.8262
2140159,42.5783
2324894,83.3333
1972346,68.8679
2496155,64.8504
2407435,9.375
2053222,83.3333
2027204,93.5802
2243030,95.2001
1699459,81.3953
1734349,71.5434
2617140,100.0
1742154,50.0
2047351,71.0526
2266004,54.7003
2000780,5.4073
1872967,19.3182
2548587,100.0
1788926,90.1462
1999151,62.8205
1720529,85.7143
2213310,91.2458
1900125,88.6519
2116134,67.3284
1664436,20.9641
2400651,7.1429
1709276,93.75
2497262,94.9745
2000823,40.0
2586472,33.3486
2263428,70.7974
2356346,97.4522
1812288,78.8436
2338020,48.1744
2054459,86.8307
1854557,87.5817
1884262,71.118
2270213,16.4063
1918460,75.8929
2565842,84.5638
2170648,94.9749
2215504,66.6667
2252082,12.1429
2129478,94.9751
1727497,85.7143
2474714,21.881
2335937,93.5065
2396662,68.7151
1769618,42.9648
2638183,49.6263
2654227,84.0
1823300,94.4736
2255918,59.4595
2257070,45.7338
1870688,77.6699
2199196,100.0
1770141,36.4943
2589739,12.9895
2217824,87.5163
2370191,28.1984
1925743,53.3333
2579394,50.0
1747680,89.3788
2266743,94.1176
1746563,40.0
2130786,94.975
2131077,87.4935
2469653,57.7181
1810298,53.3333
1908088,71.3106
1821733,22.0663
1834443,96.4758
1978428,92.0241
2375299,90.2905
2296462,38.802
1739811,15.3153
2479384,56.2075
1771886,14.9762
1719288,95.1456
1691347,77.7498
2251929,90.9091
2602178,64.682
2114169,57.9364
1697059,80.0
1909156,91.8421
2148773,92.7083
1990632,88.5012
1882084,66.6667
1856972,49.5495
1964886,16.0428
2004638,80.805
1714112,23.8411
2149021,96.6443
2196629,75.8246
1667764,44.4444
2402599,89.2187
1847565,54.7049
1811779,27.8481
1966510,82.3944
1834686,62.5
2271565,40.0
2419548,100.0
1806572,43.6414
1857737,40.5171
1774547,24.7357
2539565,66.2907
1857172,65.5352
1900140,73.5973
2597996,64.7753
2393802,94.1999
2517450,85.4592
1880667,84.375
2124454,10.5263
1696963,89.1892
2547601,88.1319
2392470,87.5
2599218,88.4615
2485945,100.0
1896574,30.303
2391959,95.4854
1973821,85.7143
1681549,88.2353
2041121,94.1667
1785111,75.8427
2594054,93.007
1872501,71.7949
2397777,96.0709
1984633,74.0741
2098473,84.2105
2300394,92.5101
1916094,96.1592
2208693,71.7369
2659032,89.3204
2595934,94.9749
2209183,50.0
2385140,63.73
2176639,94.7586
2531076,60.7143
2412496,90.6013
2625324,97.9898
2368786,55.5556
2386161,75.0
2539249,72.8261
2022146,60.5405
1799673,90.0205
2034051,100.0
1851186,82.0211
2164406,10.2564
2376388,19.5804
1823739,80.303
2160353,9.2398
1866561,77.5563
2102078,35.5932
2242323,43.8596
1967624,93.75
1961624,84.9116
1921762,82.2464
2112906,41.4634
2073853,83.8023
1837253,95.4869
2547316,18.1818
2373416,30.3116
2646071,54.902
2096764,94.9745
2258280,90.8537
1837819,31.721
2068776,27.8829
1828203,100.0
2371745,86.3768
2194204,80.5825
2107778,52.5281
2209788,58.0
1862422,78.8923
2543772,83.3333
2555812,85.7143
1755974,65.8054
2042661,36.1111
2128380,54.1254
2318179,92.8148
1779762,6.0283
2162058,45.9016
2652023,90.308
2452607,67.3311
1830838,20.6897
2604361,71.3559
1841073,98.125
2583058,55.4167
2388569,96.31
1896236,75.0
2572509,94.9747
1728127,7.8001
1811002,60.0
1763640,24.924
2520083,88.1612
2512945,50.5737
1917455,32.6923
1788839,76.0381
2295007,60.6557
1785115,94.2857
1979161,68.4983
2628603,87.5394
2395880,65.2174
1770875,70.1435
1769307,88.8889
2245209,69.2308
2262005,44.4444
2186269,83.7838
2369032,84.3308
2380816,29.1667
2264816,29.7366
2371075,45.3682
2015681,13.3981
1749430,78.4741
2553367,100.0
1678835,85.1852
2540697,85.9699
2181059,71.3661
2383530,34.7222
2572686,97.5244
2327447,95.8333
1894434,82.1215
1951100,88.3721
2420041,91.287
2160577,85.5578
2009064,73.3333
1771729,88.8158
2389527,62.2727
2290123,92.2414
1683637,92.0154
1695554,100.0
2073385,76.7546
2253932,22.2222
1703067,75.0
1821631,97.1098
2405928,98.4127
2374475,51.022
2560945,54.5455
2049593,41.4992
1893168,50.0
1774958,81.3312
2070366,9.5128
2182185,79.9532
1694555,73.2323
2555616,100.0
2386860,16.6939
2381168,82.9227
1822246,50.204
1842892,91.2639
2271920,64.8882
2509032,39.7886
2337513,45.2532
2484249,8.5714
1725590,87.6923
1744231,83.3333
1740055,91.2589
2598918,81.25
2048773,87.1665
2595709,94.9755
1991722,52.9412
1880596,100.0
2306489,93.4479
2130889,55.5556
2335263,57.0175
1728595,8.3333
1955250,95.5679
1705019,41.3043
2156918,94.0909
1773998,81.3324
2534564,46.8333
2334736,37.9377
1943011,100.0
2359877,90.7407
1961339,29.7814
2343359,38.9049
2407854,97.792
2115385,60.9221
2343223,60.0
2349225,56.2698
2392017,18.2081
2282943,28.5714
2236321,91.3858
2146955,40.7599
1788490,90.9091
1997002,98.1818
1989829,100.0
1890445,100.0
2017493,70.3305
1675814,86.5248
1682174,85.5932
1688401,97.3333
2167586,94.9798
2404776,65.3963
1775801,83.3333
2390769,37.8486
2261132,82.7792
1820494,34.5794
1846970,44.6305
2139660,64.0496
2063252,57.6299
1928341,25.0
2397941,43.662
1744106,87.3164
1686984,57.1429
2649138,90.9458
1899222,85.5072
2215758,93.9974
2465697,76.4706
1932384,74.9416
1767676,91.5584
2182632,64.7887
2035972,39.3035
1749755,12.5
1895783,31.3417
1795781,94.6281
2419144,56.0976
1844037,64.8148
2528499,50.6024
2554952,94.9754
1979603,94.4671
1737451,64.0381
1757245,6.25
2599888,94.9746
2006789,84.6154
2355751,80.0
2595842,66.6667
2387264,79.4872
1861890,100.0
1817710,70.0
2476888,4.5455
2389592,57.3413
1965146,81.1765
2493379,34.3137
2145043,6.4516
1774050,55.3836
2508485,88.8298
2640672,95.4128
2499670,62.5
2257839,36.3636
2388958,38.1406
1748452,94.4747
1810655,69.1364
2554941,58.0329
1669228,50.0
2035209,11.7647
2388740,58.3624
2265745,67.046
2397610,86.2811
2290252,84.9315
2362547,75.0
2159833,60.7143
2229775,77.7778
2351933,20.2174
1966827,87.5
1694648,43.8462
2372284,26.7857
2298070,92.1053
2002326,36.3636
1956637,90.2298
1739595,91.6667
2290542,15.2985
2349836,64.2857
2175342,28.5714
2398156,85.2792
2459643,88.8889
2047585,23.5662
2379534,80.8463
2067166,89.823
2258210,93.2258
1990441,62.439
1667346,48.11
2112330,77.9847
2119777,77.3077
1961992,91.3355
1675177,17.3904
2203312,92.1817
2615326,88.1215
2176966,53.2374
1794615,97.4359
2369484,95.0581
1880853,29.7659
1924792,47.5248
1951363,68.6902
2310084,54.3427
1961382,17.0213
1709467,20.7583
2318496,34.3891
2462713,82.8054
2218179,95.2381
1838362,9.7605
2639239,80.0
2124311,8.4151
2077287,10.0
2287896,57.4181
2372577,49.8349
2546988,94.4444
2328028,56.0185
1871111,79.5918
2547679,94.9751
2290324,89.0511
2576928,63.5977
2362344,70.0588
2017620,68.4106
2558847,94.9749
2372714,75.508
2158430,9.0909
1995602,85.7143
2278532,95.8955
2531171,51.0047
1953715,66.6667
2250690,42.0264
2299244,80.1843
2538927,10.0
1875378,10.3149
2159068,13.2118
1740838,5.7428
1803345,27.2811
1727596,72.0588
2347790,23.6842
2560172,90.7336
1760244,61.3383
2090927,69.8189
1718927,37.5
2033465,13.7842
2577157,25.0
1717470,77.7778
2283623,82.6667
2091856,91.8367
2585580,70.0
2477050,91.1602
1679103,74.148
2394866,67.9184
1700697,94.5455
2501939,60.5063
2397721,45.0704
2263371,80.0
2273185,90.0
2345530,55.5556
2255972,95.6414
2202946,48.4848
2497632,94.9746
2636497,93.6306
2242274,57.0314
2006959,83.4374
1901008,62.0931
2380521,35.2941
1911191,95.6113
1803067,5.7258
1750227,100.0
2569192,27.6699
1787882,46.7512
2146898,50.0
1916713,80.4878
2200202,21.564
2324253,71.6981
2584199,84.9849
2074458,63.1579
1882622,72.7273
2398269,57.6471
2419133,94.975
1742915,85.7702
2354044,93.3333
2239090,63.2813
2023333,62.1019
1795839,98.5537
1834957,29.1716
2335530,48.4375
1946573,36.6906
2355722,88.4615
2599643,94.9749
1687192,43.7931
2193129,88.5714
1854601,83.8631
2250040,78.3784
1991811,67.4847
2402326,97.0588
2488017,90.0
2497191,5.6604
1861623,64.8684
1903968,87.5
1713589,100.0
2378212,68.232
2355508,6.25
2529367,62.5129
2065951,54.3071
2301194,9.1388
2397835,95.5951
2586555,92.0746
1706996,100.0
2076910,62.8654
2121217,100.0
1817050,81.396
1795955,96.5517
2291723,80.5467
2392015,92.5926
2054973,14.7059
2568325,100.0
1830420,100.0
1667609,68.4211
1857026,65.625
1872593,82.3367
1983952,87.5
2026755,65.5215
2156510,100.0
2641111,80.0
2099224,37.2549
2475248,94.975
2589278,96.6216
2395208,23.0769
2462202,65.6
1697902,29.2434
1918670,28.5714
1888617,45.4545
2611834,92.9577
2253757,80.518
1968214,97.2426
1722677,81.5642
1910627,62.963
2141603,47.3684
2009136,87.5
2342854,87.1127
2365670,66.6667
2604397,27.3692
1714805,25.0
2236165,38.4615
2477318,85.7143
1826297,57.1429
2521569,94.9751
1928305,83.871
2196751,73.5507
1844018,9.375
2373348,58.1488
2335555,10.0731
1701933,95.6989
1775115,81.8182
2116292,97.4
1955275,62.0301
2116821,75.5132
1842918,89.6406
1906669,47.9559
2462955,50.6667
1740334,100.0
1832250,24.1935
1883007,88.3333
2178884,26.1905
1732082,71.4286
2457533,43.4053
1990085,27.3632
1876189,90.9498
2357916,95.138
1777327,83.3333
1687440,85.7143
2009222,69.2308
1957116,94.859
1722271,91.3838
1845404,97.8102
2404255,45.5556
2641494,96.1538
1981283,94.1606
1950397,46.6276
1755519,42.6036
1751763,85.7143
2401863,81.5789
2222234,62.5842
1782259,86.9565
2158194,30.303
2345997,80.6887
1751531,72.6059
1697103,31.1111
2142551,93.8462
2221661,18.1818
2355055,47.8261
2406337,82.1727
2316587,67.6471
2507355,92.9309
1975983,78.4314
1866055,46.4267
1719898,31.0
1983930,92.381
2573348,30.1069
2178037,30.2251
2023042,55.0122
2354141,85.2776
2573329,70.3704
1983936,77.1156
2292387,67.2269
1832021,92.5673
2600694,93.5973
1672619,100.0
2549990,12.514
2563136,13.1515
1714454,97.4392
2484240,51.4286
1833481,65.0
1707218,94.9335
2222183,37.3043
1978572,86.7868
2145657,75.9091
2549397,88.2353
1727662,86.6667
2235912,40.8451
1882678,87.684
2091196,100.0
2197484,94.9749
1926603,96.8929
2054509,63.3567
2327469,86.2385
1647061,92.3214
2290269,77.8947
1782169,14.2857
1983343,27.7778
1870851,85.652
2096824,94.9745
2163166,39.5349
1903299,28.7599
2190813,40.8408
1684264,86.6667
1669825,60.1786
1681497,28.866
2066934,94.8052
2260088,14.2857
1985383,98.2143
2388786,89.0564
1724124,56.4399
1742653,30.7692
2355136,52.7304
2464407,95.2381
2100258,92.4155
1745651,85.1485
2330186,63.5007
1714779,67.6471
1839892,88.7698
2122781,39.6876
2272152,27.2727
1785861,33.4204
2584682,87.1907
2038372,90.0
2474559,94.9751
2591650,29.1945
1930895,91.358
1964342,66.6667
2554799,75.8929
1919566,73.5
2005298,96.4188
2335887,100.0
2554944,80.3892
2531340,26.1538
2498934,98.2143
2626369,27.0017
1732273,72.7273
1854447,94.7368
2348106,80.0
2107603,10.7143
2292955,83.3333
2402904,66.5675
1801809,41.9355
2514303,86.7894
2181153,23.4432
2212300,54.3478
1809367,88.3464
1759864,72.7273
2481269,84.5952
1723427,15.873
1672038,67.7419
2175428,9.5238
2076539,68.8889
2538939,16.2554
1751921,8.5601
1704226,76.3719
1978422,33.871
2402826,100.0
2110085,82.2823
2616597,94.9755
2495935,95.6647
2161088,91.4894
1668560,80.1979
1709253,50.2924
1775524,86.4122
2386934,10.0
1849635,22.188
1840294,70.5882
2324286,64.0771
2002620,68.8312
1896641,73.6842
2381269,48.0154
1710804,76.9231
2565180,72.973
1742057,80.16
2635947,73.5441
2387114,88.8041
2354443,100.0
1975170,82.5688
1873257,25.5291
2574010,49.3704
2195612,68.0672
2045928,11.6505
2533277,99.2647
1671836,46.5116
2467255,94.9748
2049549,81.3084
2563937,33.8028
2535302,63.6364
2085424,94.1176
1916895,91.1765
2232246,16.6667
2261923,96.2963
2024524,41.6941
2130973,93.0745
1792256,93.3661
1691359,47.3328
1698214,85.7143
2352747,6.0606
2408036,20.9932
1678785,82.8018
2541981,72.7003
2267804,77.7778
1976832,61.5721
1797602,87.6812
2164906,86.3636
1736854,74.7126
1805659,100.0
2079738,86.5784
2169566,74.2331
2373404,50.0
2503043,27.972
1916917,55.1724
2378407,73.5922
2599691,74.7212
1868197,80.9649
2046587,49.7654
1667419,75.0
1972225,63.0479
2653313,5.1282
2048188,25.6018
2607744,7.5758
1706705,87.5
2596501,84.7627
2347640,41.2928
1695490,96.2963
2285281,51.4673
2029878,69.2308
2528539,66.6667
2339315,78.7225
2164454,90.0
2143587,94.1176
2359005,40.3509
1754837,60.0
1815616,14.6552
2656831,68.0
2454188,95.7672
1769722,66.6667
2045482,42.8571
1945055,48.7192
1954137,100.0
1779893,85.0949
1854764,95.2381
1829904,72.9412
2247389,75.0
2046824,85.4847
2618270,71.9512
2293620,75.0
2476184,83.3667
1684137,82.8546
1805765,70.8333
2204657,58.3732
1973749,13.3333
2189733,92.3263
2356333,45.0549
1667359,91.5356
1700615,71.4286
2346494,92.6155
1757139,41.9248
1876410,74.359
1711928,100.0
2404937,20.6897
2267939,91.3793
1871929,33.2981
1967010,45.5882
2506580,41.9531
1739814,5.0
1974902,62.5
1723722,94.9367
1708332,31.7701
1889021,20.6055
2355447,88.8889
1736329,72.8625
1819073,53.2308
1925811,16.6667
1681006,61.4035
2266029,61.9335
1872241,92.3077
2584279,90.4399
2056893,45.4545
1808061,84.7866
2107516,68.75
2395146,86.0714
2184237,76.9231
2026532,86.8035
2139528,15.3846
1876242,74.0741
2059937,96.1538
2385037,41.6355
2373388,83.1612
2179284,92.0532
2639249,54.4118
2500078,90.801
1699426,96.2975
1734879,61.9048
2528701,43.2255
2042603,43.75
1730935,67.7565
1668701,87.5
1878151,85.7826
2125930,9.3152
1889997,92.5926
2371455,90.9091
1744274,53.4446
1771676,33.3333
2372322,89.2857
2263569,35.3289
2065018,54.8598
2350210,5.317
1696956,83.2413
1682109,9.0161
2351222,6.0669
2262603,75.4621
1800933,17.4825
2022350,60.683
